case_id,source_file_identity,processed_audit_crc32,customer_count,depot_count,product_count,planning_days,demand_record_count,inventory_record_count,nonzero_demand_pairs,nonzero_inventory_pairs,demand_pair_density,inventory_pair_density,distance_field_available,km_cost_field_available,inventory_cost_field_available,shortage_cost_field_available,x0_reconstructible,x0_duplicate_pairs,x0_missing_or_nonfinite,raw_normalizer_consumable,selected_8_products_present,geographic_mapping_status,common_region_construction_status,product_selection_status,demand_aggregation_status,demand_deviation_status,x0_construction_status,capacity_proxy_status,inventory_ub_status,inventory_cost_status,shortage_cost_status,transport_cost_status,fixed_cost_status,service_parameters_status,b_ref_inputs_status,formal_pipeline_consumable,compatibility_classification,post_I,post_R,post_J,uncertainty_items,expected_direct_variables_gamma2,expected_direct_constraints_gamma2,post_processing_dimensions_status
210519,renault_data_pipeline/data/renault_raw/instances/instances/210519/,a40030db,616,16,30,21,388080,480,2111,0,0.11423160173160173,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210520,renault_data_pipeline/data/renault_raw/instances/instances/210520/,550aa5b6,624,18,30,22,411840,540,2139,0,0.11426282051282051,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210524,renault_data_pipeline/data/renault_raw/instances/instances/210524/,cf52dd32,609,16,30,19,347130,480,2058,0,0.11264367816091954,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210525,renault_data_pipeline/data/renault_raw/instances/instances/210525/,0952a5c6,614,16,30,20,368400,480,2069,0,0.11232356134636265,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210526,renault_data_pipeline/data/renault_raw/instances/instances/210526/,378e675e,613,18,30,21,386190,540,2089,0,0.11359434475258293,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210531,renault_data_pipeline/data/renault_raw/instances/instances/210531/,61eb4cdc,603,17,30,19,343710,510,2041,0,0.11282476506357103,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210602,renault_data_pipeline/data/renault_raw/instances/instances/210602/,4034a189,616,19,30,21,388080,570,2060,0,0.11147186147186147,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210604,renault_data_pipeline/data/renault_raw/instances/instances/210604/,b5f264e8,621,19,30,22,409860,570,2086,0,0.1119699409554482,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210607,renault_data_pipeline/data/renault_raw/instances/instances/210607/,c428084a,602,17,30,19,343140,510,1973,0,0.10924695459579181,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210609,renault_data_pipeline/data/renault_raw/instances/instances/210609/,e2a9ae4a,640,18,30,21,403200,540,2020,0,0.10520833333333333,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210611,renault_data_pipeline/data/renault_raw/instances/instances/210611/,4ae6e7f9,673,19,30,22,444180,570,2102,0,0.10411094601287767,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210614,renault_data_pipeline/data/renault_raw/instances/instances/210614/,28760074,638,19,30,19,363660,570,2005,0,0.10475444096133751,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210616,renault_data_pipeline/data/renault_raw/instances/instances/210616/,acfb4023,637,19,30,21,401310,570,2058,0,0.1076923076923077,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210617,renault_data_pipeline/data/renault_raw/instances/instances/210617/,09118b36,640,19,30,22,422400,570,2076,0,0.108125,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210618,renault_data_pipeline/data/renault_raw/instances/instances/210618/,d4314378,660,18,30,22,435600,540,2135,0,0.10782828282828283,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210621,renault_data_pipeline/data/renault_raw/instances/instances/210621/,f7c6a1c5,656,17,30,19,373920,510,2113,0,0.10736788617886178,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210623,renault_data_pipeline/data/renault_raw/instances/instances/210623/,aea51e4d,634,17,30,21,399420,510,2137,0,0.11235541535226078,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210628,renault_data_pipeline/data/renault_raw/instances/instances/210628/,ac702b55,634,15,30,19,361380,450,2062,0,0.10841219768664563,0.0,True,True,True,True,True,0,0,True,True,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FROZEN_BASELINE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_EXISTING_FORMAL_INSTANCE,READY_FROZEN_INCUMBENT_AND_B_REF,True,READY_WITH_EXISTING_PIPELINE,15,12,8,96,122376,18629,FROZEN
210629,renault_data_pipeline/data/renault_raw/instances/instances/210629/,7fc1d8b1,640,15,30,20,384000,450,2091,0,0.10890625,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210705,renault_data_pipeline/data/renault_raw/instances/instances/210705/,7092f550,592,16,30,19,337440,480,1982,0,0.1115990990990991,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210706,renault_data_pipeline/data/renault_raw/instances/instances/210706/,727f5e7f,591,16,30,20,354600,480,1983,0,0.11184433164128596,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
210708,renault_data_pipeline/data/renault_raw/instances/instances/210708/,04d76821,592,16,30,22,390720,480,2028,0,0.11418918918918919,0.0,True,True,True,True,True,0,0,True,True,RAW_COORDINATES_AVAILABLE_FORMAL_MAPPING_RULE_MISSING,FORMAL_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_RANKING_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_OBSERVED_VALUE_AVAILABLE_BASELINE_RULE_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,RAW_INPUT_AVAILABLE_FORMAL_TRANSFORM_MISSING,CALIBRATION_RULE_NOT_IN_ARCHIVE,CALIBRATION_RULE_NOT_IN_ARCHIVE,BLOCKED_BY_MISSING_FORMAL_INSTANCE_AND_INCUMBENT,False,REQUIRES_NEW_MODELING_ASSUMPTION,,,,,,,NOT_FROZEN
