entity_type,case_id,entity_id,latitude,longitude,region_id,is_medoid,source_status,source_file
customer,210330,2884100,43.16,-2.78,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2884103,42.83,-1.6,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2888800,41.58,2.25,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2888802,41.6,-1.27,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2901101,41.08,-4.73,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2901107,42.37,-3.73,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2901110,43.0,-1.66,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2901122,45.83,8.74,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2901125,41.93,-4.48,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2901126,42.35,-3.65,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2909102,41.32,2.14,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2926700,44.72,10.56,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2928900,42.2,-8.76,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2956702,42.86,-2.66,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2971803,49.98,19.83,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2983607,43.25,-4.06,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2983700,41.24,-8.6,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,2993700,45.35,9.62,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3014901,50.7,3.21,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3043100,48.15,7.55,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3043102,49.6,5.08,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3043109,50.1,11.38,8,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3161400,47.29,5.02,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3238100,48.96,2.96,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3300400,46.36,2.6,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3304502,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3318800,49.1,1.6,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3385400,46.06,6.57,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3451803,48.87,7.47,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3699203,49.87,2.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3699207,50.45,2.83,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3699209,40.1,-3.63,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3699213,50.49,3.0,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3699223,47.77,-0.27,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3699225,48.85,-0.88,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3709900,45.74,4.23,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3782011,49.95,3.47,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3908401,43.6,1.35,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,3992908,50.05,8.2,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5046904,48.33,0.52,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5083600,49.99,1.88,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5124500,46.64,0.12,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5134304,47.71,-0.1,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5248801,52.46,8.38,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5267109,48.01,0.16,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5315103,48.31,-0.06,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5345308,54.76,-1.36,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5594513,49.77,1.98,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5898201,47.21,5.9,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5915200,45.82,4.99,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965102,46.19,5.81,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965103,44.03,4.98,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965105,47.8,7.14,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965113,49.49,1.73,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965114,45.33,5.05,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965115,49.77,2.92,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,5965120,44.03,4.98,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6002303,49.57,3.02,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6119305,48.07,-0.81,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6193205,47.76,7.3,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6234902,50.4,1.96,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6487400,43.56,1.39,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6487405,43.0,1.62,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6487406,43.17,0.96,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6665204,47.66,6.47,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6665215,47.85,2.74,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6681302,48.82,6.72,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6701102,49.27,4.01,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,6701103,48.08,-0.75,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7204704,50.4,2.98,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7235904,48.82,4.98,7,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7235905,48.4,5.16,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7235980,50.36,3.1,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7421817,43.49,2.43,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7562700,48.98,2.64,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7562710,48.97,2.91,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7684113,48.15,8.64,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7768904,48.82,6.72,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7823700,46.19,6.26,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7908401,46.54,5.39,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7908402,45.31,3.37,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7908404,47.23,5.97,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7908406,47.52,6.86,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7908407,48.78,0.29,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7908409,49.14,0.45,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,7960504,50.25,3.9,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,8010011,45.27,4.8,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,8225005,48.72,4.61,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,8561804,50.41,3.06,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,8906000,47.13,4.96,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9500103,45.59,5.89,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9500111,45.79,24.08,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9500407,47.78,-3.33,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9516300,40.67,-8.61,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9624718,47.69,-0.03,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9639101,47.96,0.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,9639103,45.79,24.08,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11106007,44.87,24.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11106019,44.87,24.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11106022,44.87,24.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11106024,44.87,24.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11109405,41.39,2.13,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11111100,43.56,10.31,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11152708,50.28,3.91,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11152711,41.94,-4.49,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11152719,41.6,-4.7,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11152722,45.86,22.92,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11152724,45.85,15.34,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11238900,43.25,-2.48,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11262402,41.3,2.02,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11262601,45.38,9.75,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11262808,54.91,-1.49,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11393900,41.32,1.65,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11393902,42.0,-4.51,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11419800,41.22,1.74,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11425601,50.32,18.61,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11451605,39.81,-7.53,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11451700,51.36,0.58,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11498900,43.1,-2.38,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11509700,49.68,19.17,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11509701,49.68,19.17,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11509703,51.72,19.51,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11509705,49.83,18.97,10,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11509710,51.76,19.51,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11511902,50.8,19.18,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11512300,40.61,-7.3,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11512402,41.66,-0.78,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11523703,46.56,23.85,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11533100,50.27,18.7,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11533701,53.64,-1.79,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11597100,44.85,24.87,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11597102,44.85,24.87,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11618300,41.89,-1.71,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11635500,44.8,25.08,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11641500,50.72,12.75,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11645002,47.81,7.55,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11677000,44.86,24.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11677001,44.78,25.05,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11711300,43.14,-2.6,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11723200,54.91,-1.51,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11738200,42.16,-8.71,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11738406,42.37,-3.75,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11740101,41.54,-4.66,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11780001,51.63,-3.23,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11780502,50.8,16.29,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11780700,44.95,24.93,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11869201,50.69,15.15,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11869800,54.94,-1.46,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11880500,39.26,-7.43,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11891801,50.1,19.26,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11895401,49.83,7.68,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11895402,52.98,11.16,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,11989400,49.53,15.35,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,12008400,42.11,-8.62,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,12036000,41.34,1.69,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,12036001,41.62,-4.71,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,12036002,41.62,-4.71,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,12070900,41.83,-1.53,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,12080401,44.84,24.99,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21185900,49.91,4.13,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21207305,45.79,24.09,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21323400,46.27,5.66,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21383500,44.51,0.15,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21448500,50.36,3.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21459101,50.96,1.91,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21506700,48.05,-0.8,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21652600,48.7,2.89,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21660800,47.92,6.66,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21792905,40.88,-8.63,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21798202,48.1,-0.73,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21865310,40.88,-8.63,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21865316,44.54,25.22,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,21958001,48.72,-0.52,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22040200,49.27,1.79,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22060301,49.21,6.21,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22066702,42.16,-8.62,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22066707,47.56,19.38,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22086204,45.47,4.44,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22091301,50.31,2.95,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22091700,46.38,5.83,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,22102700,48.11,2.36,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,23207007,48.96,21.27,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,23234500,49.79,18.79,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,23234501,48.76,-0.58,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,23235902,44.66,25.56,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,23342502,44.97,24.93,11,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
customer,210330,23358607,48.78,8.1,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210330/customers.csv
